Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
5/4/2020,ID-JA,Jambi,0,0,0,0,37,0,1,36,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,10.59,0.00,0.00,0.00%,2.70%,0.00,1.00
5/4/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,10,0,1,9,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,1.85,0.00,0.00,0.00%,10.00%,0.00,1.00
5/4/2020,ID-PB,Papua Barat,0,0,0,0,43,0,0,43,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.00,37.70,0.00,0.00,0.00%,0.00%,1.00,1.00
5/4/2020,ID-KB,Kalimantan Barat,3,0,0,3,70,1,7,62,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.55,12.91,0.00,0.18,1.43%,10.00%,1.50,1.00
5/4/2020,ID-SN,Sulawesi Selatan,6,0,52,-46,598,39,199,360,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0.64,63.44,0.00,4.14,6.52%,33.28%,0.25,1.00
5/4/2020,ID-AC,Aceh,0,0,0,0,12,1,8,3,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,2.29,0.00,0.19,8.33%,66.67%,0.00,1.00
5/4/2020,ID-JK,DKI Jakarta,75,6,4,65,3932,377,587,2968,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,6.91,362.53,0.55,34.76,9.59%,14.93%,1.25,1.20
5/4/2020,ID-MA,Maluku,0,0,0,0,23,0,11,12,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,12.45,0.00,0.00,0.00%,47.83%,1.00,1.00
5/4/2020,ID-JI,Jawa Timur,9,6,4,-1,1069,116,166,787,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.22,26.41,0.15,2.87,10.85%,15.53%,0.12,1.20
5/4/2020,ID-SB,Sumatera Barat,8,0,2,6,203,16,38,149,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,1.45,36.78,0.00,2.90,7.88%,18.72%,0.62,1.00
5/4/2020,ID-SR,Sulawesi Barat,0,0,0,0,44,1,5,38,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,28.21,0.00,0.64,2.27%,11.36%,1.00,1.00
5/4/2020,ID-JT,Jawa Tengah,22,0,6,16,787,54,132,601,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.60,21.64,0.00,1.48,6.86%,16.77%,2.44,0.00
5/4/2020,ID-SA,Sulawesi Utara,0,0,0,0,43,4,16,23,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.00,16.28,0.00,1.51,9.30%,37.21%,1.00,1.00
5/4/2020,ID-BT,Banten,14,0,0,14,387,40,34,313,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,1.31,36.09,0.00,3.73,10.34%,8.79%,2.80,1.00
5/4/2020,ID-BE,Bengkulu,0,0,0,0,12,2,1,9,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,6.00,0.00,1.00,16.67%,8.33%,1.00,1.00
5/4/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,20,1,4,15,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,14.50,0.00,0.72,5.00%,20.00%,0.00,1.00
5/4/2020,ID-KI,Kalimantan Timur,5,1,0,4,164,2,16,146,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,1.41,46.17,0.28,0.56,1.22%,9.76%,0.63,
5/4/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,4,-4,100,7,52,41,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.00,27.54,0.00,1.93,7.00%,52.00%,0.00,1.00
5/4/2020,ID-BA,Bali,9,0,10,-1,262,2,153,107,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,2.13,62.14,0.00,0.47,0.76%,58.40%,0.36,1.00
5/5/2020,ID-GO,Gorontalo,0,0,4,-4,15,1,6,8,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,12.70,0.00,0.85,6.67%,40.00%,1.00,1.00
5/5/2020,ID-KT,Kalimantan Tengah,1,2,0,-1,177,9,16,152,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0.39,68.86,0.78,3.50,5.08%,9.04%,0.04,
5/5/2020,ID-SG,Sulawesi Tenggara,5,0,4,1,66,3,15,48,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,1.90,25.04,0.00,1.14,4.55%,22.73%,,1.00
5/5/2020,ID-KR,Kepulauan Riau,5,0,3,2,92,9,55,28,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,2.59,47.68,0.00,4.66,9.78%,59.78%,,1.00
5/5/2020,ID-NT,Nusa Tenggara Timur,2,0,0,2,12,0,1,11,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.37,2.22,0.00,0.00,0.00%,8.33%,,1.00
5/5/2020,ID-YO,Daerah Istimewa Yogyakarta,6,0,1,5,106,7,53,46,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,1.65,29.19,0.00,1.93,6.60%,50.00%,,1.00
5/5/2020,ID-BA,Bali,6,0,1,5,268,2,154,112,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,1.42,63.56,0.00,0.47,0.75%,57.46%,0.67,1.00
5/5/2020,ID-KU,Kalimantan Utara,1,0,1,0,131,1,6,124,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,1.54,202.03,0.00,1.54,0.76%,4.58%,0.13,1.00
5/5/2020,ID-SS,Sumatera Selatan,15,0,4,11,198,4,46,148,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,1.83,24.09,0.00,0.49,2.02%,23.23%,,0.00
5/5/2020,ID-NB,Nusa Tenggara Barat,16,0,10,6,282,4,46,232,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,3.04,53.51,0.00,0.76,1.42%,16.31%,,1.00
5/5/2020,ID-KS,Kalimantan Selatan,14,0,0,14,211,9,24,178,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,3.48,52.45,0.00,2.24,4.27%,11.37%,4.67,1.00
5/5/2020,ID-ST,Sulawesi Tengah,11,0,1,10,70,3,12,55,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,3.72,23.68,0.00,1.02,4.29%,17.14%,,1.00
5/5/2020,ID-JB,Jawa Barat,52,1,8,43,1226,82,166,978,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,1.15,27.15,0.02,1.82,6.69%,13.54%,0.28,1.00
5/5/2020,ID-RI,Riau,3,0,1,2,60,6,27,27,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.49,9.88,0.00,0.99,10.00%,45.00%,0.60,1.00
5/5/2020,ID-PA,Papua,6,0,0,6,244,6,48,190,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,1.38,56.22,0.00,1.38,2.46%,19.67%,,1.00
5/5/2020,ID-JA,Jambi,5,0,0,5,42,0,1,41,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,1.43,12.02,0.00,0.00,0.00%,2.38%,,1.00
5/5/2020,ID-MU,Maluku Utara,0,0,0,0,50,0,6,44,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,38.23,0.00,0.00,0.00%,12.00%,1.00,1.00
5/5/2020,ID-SU,Sumatera Utara,1,0,2,-1,123,14,43,66,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.07,8.27,0.00,0.94,11.38%,34.96%,0.17,1.00
5/5/2020,IDN,Indonesia,484,8,243,233,12071,872,2197,9002,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.83,45.52,0.03,3.29,7.22%,18.20%,1.23,0.42
5/5/2020,ID-LA,Lampung,1,0,1,0,54,5,14,35,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.11,5.94,0.00,0.55,9.26%,25.93%,0.25,1.00
5/5/2020,ID-PB,Papua Barat,6,0,0,6,49,0,0,49,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,5.26,42.96,0.00,0.00,0.00%,0.00%,,1.00
5/5/2020,ID-SN,Sulawesi Selatan,33,2,27,4,631,41,226,364,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,3.50,66.94,0.21,4.35,6.50%,35.82%,5.50,
5/5/2020,ID-JI,Jawa Timur,42,0,2,40,1111,116,168,827,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,1.04,27.45,0.00,2.87,10.44%,15.12%,4.67,0.00
5/5/2020,ID-KI,Kalimantan Timur,1,0,0,1,165,2,16,147,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.28,46.45,0.00,0.56,1.21%,9.70%,0.20,0.00
5/5/2020,ID-KB,Kalimantan Barat,0,0,0,0,70,1,7,62,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,12.91,0.00,0.18,1.43%,10.00%,0.00,1.00
5/5/2020,ID-AC,Aceh,0,0,0,0,12,1,8,3,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,2.29,0.00,0.19,8.33%,66.67%,1.00,1.00
5/5/2020,ID-MA,Maluku,0,0,0,0,23,0,11,12,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,12.45,0.00,0.00,0.00%,47.83%,1.00,1.00
5/5/2020,ID-JK,DKI Jakarta,134,1,68,65,4066,378,655,3033,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,12.35,374.88,0.09,34.85,9.30%,16.11%,1.79,0.17
5/5/2020,ID-SB,Sumatera Barat,18,0,1,17,221,16,39,166,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,3.26,40.04,0.00,2.90,7.24%,17.65%,2.25,1.00
5/5/2020,ID-JT,Jawa Tengah,49,0,15,34,836,54,147,635,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,1.35,22.99,0.00,1.48,6.46%,17.58%,2.23,1.00
5/5/2020,ID-BB,Kepulauan Bangka Belitung,8,0,0,8,28,1,4,23,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,5.80,20.29,0.00,0.72,3.57%,14.29%,,1.00
5/5/2020,ID-SR,Sulawesi Barat,14,1,0,13,58,2,5,51,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,8.97,37.18,0.64,1.28,3.45%,8.62%,,
5/5/2020,ID-SA,Sulawesi Utara,0,0,0,0,43,4,16,23,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.00,16.28,0.00,1.51,9.30%,37.21%,1.00,1.00
5/5/2020,ID-BE,Bengkulu,0,0,0,0,12,2,1,9,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,6.00,0.00,1.00,16.67%,8.33%,1.00,1.00
5/5/2020,ID-BT,Banten,10,0,83,-73,397,40,117,240,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.93,37.03,0.00,3.73,10.08%,29.47%,0.71,1.00
5/6/2020,ID-GO,Gorontalo,0,0,1,-1,15,1,7,7,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,12.70,0.00,0.85,6.67%,46.67%,1.00,1.00
5/6/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,66,3,15,48,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,25.04,0.00,1.14,4.55%,22.73%,0.00,1.00
5/6/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,5,-4,107,7,58,42,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.28,29.47,0.00,1.93,6.54%,54.21%,0.17,1.00
5/6/2020,ID-NB,Nusa Tenggara Barat,5,1,7,-3,287,5,53,229,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.95,54.46,0.19,0.95,1.74%,18.47%,0.31,
5/6/2020,ID-SU,Sumatera Utara,11,3,0,8,134,17,43,74,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.74,9.01,0.20,1.14,12.69%,32.09%,11.00,
5/6/2020,ID-BE,Bengkulu,2,0,0,2,14,2,1,11,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,1.00,7.00,0.00,1.00,14.29%,7.14%,,1.00
5/6/2020,ID-BT,Banten,29,0,5,24,426,40,122,264,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,2.70,39.73,0.00,3.73,9.39%,28.64%,2.90,1.00
5/6/2020,ID-KT,Kalimantan Tengah,5,0,13,-8,182,9,29,144,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,1.95,70.81,0.00,3.50,4.95%,15.93%,5.00,0.00
5/6/2020,ID-KR,Kepulauan Riau,1,0,6,-5,93,9,61,23,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.52,48.20,0.00,4.66,9.68%,65.59%,0.20,1.00
5/6/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,12,0,1,11,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,2.22,0.00,0.00,0.00%,8.33%,0.00,1.00
5/6/2020,ID-BA,Bali,0,0,6,-6,268,2,160,106,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0.00,63.56,0.00,0.47,0.75%,59.70%,0.00,1.00
5/6/2020,ID-SS,Sumatera Selatan,11,1,0,10,209,5,46,158,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,1.34,25.43,0.12,0.61,2.39%,22.01%,0.73,
5/6/2020,ID-KU,Kalimantan Utara,0,0,0,0,131,1,6,124,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0.00,202.03,0.00,1.54,0.76%,4.58%,0.00,1.00
5/6/2020,ID-KS,Kalimantan Selatan,13,0,0,13,224,9,24,191,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,3.23,55.68,0.00,2.24,4.02%,10.71%,0.93,1.00
5/6/2020,ID-JB,Jawa Barat,19,3,10,6,1245,85,176,984,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.42,27.57,0.07,1.88,6.83%,14.14%,0.37,3.00
5/6/2020,ID-MU,Maluku Utara,0,0,0,0,50,0,6,44,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,38.23,0.00,0.00,0.00%,12.00%,1.00,1.00
5/6/2020,ID-ST,Sulawesi Tengah,0,0,0,0,70,3,12,55,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,23.68,0.00,1.02,4.29%,17.14%,0.00,1.00
5/6/2020,ID-RI,Riau,0,0,0,0,60,6,27,27,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,9.88,0.00,0.99,10.00%,45.00%,0.00,1.00
5/6/2020,ID-JA,Jambi,4,0,0,4,46,0,1,45,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,1.15,13.17,0.00,0.00,0.00%,2.17%,0.80,1.00
5/6/2020,ID-PA,Papua,1,0,0,1,245,6,48,191,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.23,56.45,0.00,1.38,2.45%,19.59%,0.17,1.00
5/6/2020,IDN,Indonesia,367,23,120,224,12438,895,2317,9226,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.38,46.90,0.09,3.37,7.20%,18.63%,0.76,2.88
5/6/2020,ID-PB,Papua Barat,4,0,0,4,53,0,0,53,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,3.51,46.46,0.00,0.00,0.00%,0.00%,0.67,1.00
5/6/2020,ID-KB,Kalimantan Barat,17,0,3,14,87,1,10,76,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,3.13,16.04,0.00,0.18,1.15%,11.49%,,1.00
5/6/2020,ID-SA,Sulawesi Utara,0,0,0,0,43,4,16,23,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.00,16.28,0.00,1.51,9.30%,37.21%,1.00,1.00
5/6/2020,ID-LA,Lampung,8,0,5,3,62,5,19,38,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.88,6.82,0.00,0.55,8.06%,30.65%,8.00,1.00
5/6/2020,ID-SN,Sulawesi Selatan,25,3,7,15,656,44,233,379,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,2.65,69.59,0.32,4.67,6.71%,35.52%,0.76,1.50
5/6/2020,ID-KI,Kalimantan Timur,14,0,0,14,179,2,16,161,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,3.94,50.39,0.00,0.56,1.12%,8.94%,14.00,1.00
5/6/2020,ID-JI,Jawa Timur,56,6,18,32,1167,122,186,859,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,1.38,28.83,0.15,3.01,10.45%,15.94%,1.33,
5/6/2020,ID-AC,Aceh,5,0,0,5,17,1,8,8,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.95,3.24,0.00,0.19,5.88%,47.06%,,1.00
5/6/2020,ID-JK,DKI Jakarta,109,5,38,66,4175,383,693,3099,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,10.05,384.93,0.46,35.31,9.17%,16.60%,0.81,5.00
5/6/2020,ID-SR,Sulawesi Barat,0,0,0,0,58,2,5,51,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,37.18,0.00,1.28,3.45%,8.62%,0.00,0.00
5/6/2020,ID-MA,Maluku,0,2,0,-2,23,2,11,10,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,12.45,1.08,1.08,8.70%,47.83%,1.00,
5/6/2020,ID-SB,Sumatera Barat,17,0,0,17,238,16,39,183,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,3.08,43.12,0.00,2.90,6.72%,16.39%,0.94,1.00
5/6/2020,ID-BB,Kepulauan Bangka Belitung,0,0,2,-2,28,1,6,21,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,20.29,0.00,0.72,3.57%,21.43%,0.00,1.00
5/6/2020,ID-JT,Jawa Tengah,44,1,23,20,880,55,170,655,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,1.21,24.20,0.03,1.51,6.25%,19.32%,0.90,
5/7/2020,ID-GO,Gorontalo,4,0,0,4,19,1,7,11,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,3.39,16.09,0.00,0.85,5.26%,36.84%,,1.00
5/7/2020,ID-YO,Daerah Istimewa Yogyakarta,15,0,1,14,122,7,59,56,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,4.13,33.60,0.00,1.93,5.74%,48.36%,15.00,1.00
5/7/2020,ID-BE,Bengkulu,0,0,0,0,14,2,1,11,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,7.00,0.00,1.00,14.29%,7.14%,0.00,1.00
5/7/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,12,0,1,11,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,2.22,0.00,0.00,0.00%,8.33%,1.00,1.00
5/7/2020,ID-RI,Riau,5,0,0,5,65,6,27,32,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.82,10.70,0.00,0.99,9.23%,41.54%,,1.00
